"new_url","new_path","status","current_location","canonical","title","h1","raw_title","raw_h1","type","product_or_category_name","public_code","public_one_c_name","public_one_c_code","category","subcategory","facet","source","metadata_basis"
"https://clover-spb.ru/","/","200","","","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","homepage","",,,,,,,"sitemap","sitemap plus direct route GET; title/canonical from raw HTML; h1 falls back to route identity when absent"
"https://clover-spb.ru/catalog","/catalog","200","","","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","Каталог","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","catalog","Каталог",,,,,,,"sitemap","sitemap plus direct route GET; title/canonical from raw HTML; h1 falls back to route identity when absent"
"https://clover-spb.ru/contacts","/contacts","200","","","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","Контакты","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","info","Контакты",,,,,,,"sitemap","sitemap plus direct route GET; title/canonical from raw HTML; h1 falls back to route identity when absent"
"https://clover-spb.ru/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","/catalog/%D0%9E%D0%B4%D0%BD%D0%BE%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D1%8F%20%D0%BF%D0%BE%D1%81%D1%83%D0%B4%D0%B0","200","","","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","Одноразовая посуда","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","category","Одноразовая посуда",,,,"Одноразовая посуда",,,"public_api_hierarchy","direct route GET for HTTP status/location/title/raw h1/canonical; hierarchy from public API; h1 falls back to hierarchy when absent"
"https://clover-spb.ru/catalog/%D0%A5%D0%BE%D0%B7%D1%8F%D0%B9%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5%20%D1%82%D0%BE%D0%B2%D0%B0%D1%80%D1%8B","/catalog/%D0%A5%D0%BE%D0%B7%D1%8F%D0%B9%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5%20%D1%82%D0%BE%D0%B2%D0%B0%D1%80%D1%8B","200","","","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","Хозяйственные товары","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","category","Хозяйственные товары",,,,"Хозяйственные товары",,,"public_api_hierarchy","direct route GET for HTTP status/location/title/raw h1/canonical; hierarchy from public API; h1 falls back to hierarchy when absent"
"https://clover-spb.ru/catalog/%D0%A5%D0%B8%D0%BC%D0%B8%D1%8F%2C%20%D1%87%D0%B8%D1%81%D1%82%D1%8F%D1%89%D0%B8%D0%B5%20%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0","/catalog/%D0%A5%D0%B8%D0%BC%D0%B8%D1%8F%2C%20%D1%87%D0%B8%D1%81%D1%82%D1%8F%D1%89%D0%B8%D0%B5%20%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0","200","","","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","Химия, чистящие средства","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","category","Химия, чистящие средства",,,,"Химия, чистящие средства",,,"public_api_hierarchy","direct route GET for HTTP status/location/title/raw h1/canonical; hierarchy from public API; h1 falls back to hierarchy when absent"
"https://clover-spb.ru/catalog/%D0%91%D1%83%D0%BC%D0%B0%D0%B6%D0%BD%D0%B0%D1%8F%20%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%86%D0%B8%D1%8F","/catalog/%D0%91%D1%83%D0%BC%D0%B0%D0%B6%D0%BD%D0%B0%D1%8F%20%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%86%D0%B8%D1%8F","200","","","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","Бумажная продукция","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","category","Бумажная продукция",,,,"Бумажная продукция",,,"public_api_hierarchy","direct route GET for HTTP status/location/title/raw h1/canonical; hierarchy from public API; h1 falls back to hierarchy when absent"
"https://clover-spb.ru/catalog/%D0%9F%D0%B0%D0%BA%D0%B5%D1%82%D1%8B%2C%20%D1%83%D0%BF%D0%B0%D0%BA%D0%BE%D0%B2%D0%BE%D1%87%D0%BD%D1%8B%D0%B5%20%D0%BC%D0%B0%D1%82%D0%B5%D1%80%D0%B8%D0%B0%D0%BB%D1%8B","/catalog/%D0%9F%D0%B0%D0%BA%D0%B5%D1%82%D1%8B%2C%20%D1%83%D0%BF%D0%B0%D0%BA%D0%BE%D0%B2%D0%BE%D1%87%D0%BD%D1%8B%D0%B5%20%D0%BC%D0%B0%D1%82%D0%B5%D1%80%D0%B8%D0%B0%D0%BB%D1%8B","200","","","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","Пакеты, упаковочные материалы","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","category","Пакеты, упаковочные материалы",,,,"Пакеты, упаковочные материалы",,,"public_api_hierarchy","direct route GET for HTTP status/location/title/raw h1/canonical; hierarchy from public API; h1 falls back to hierarchy when absent"
"https://clover-spb.ru/catalog/%D0%91%D0%B0%D1%80%D0%BD%D1%8B%D0%B5%20%D0%B0%D0%BA%D1%81%D0%B5%D1%81%D1%81%D1%83%D0%B0%D1%80%D1%8B","/catalog/%D0%91%D0%B0%D1%80%D0%BD%D1%8B%D0%B5%20%D0%B0%D0%BA%D1%81%D0%B5%D1%81%D1%81%D1%83%D0%B0%D1%80%D1%8B","200","","","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","Барные аксессуары","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","category","Барные аксессуары",,,,"Барные аксессуары",,,"public_api_hierarchy","direct route GET for HTTP status/location/title/raw h1/canonical; hierarchy from public API; h1 falls back to hierarchy when absent"
"https://clover-spb.ru/catalog/%D0%9A%D0%B0%D0%BD%D1%86%D0%B5%D0%BB%D1%8F%D1%80%D1%81%D0%BA%D0%B8%D0%B5%20%D1%82%D0%BE%D0%B2%D0%B0%D1%80%D1%8B","/catalog/%D0%9A%D0%B0%D0%BD%D1%86%D0%B5%D0%BB%D1%8F%D1%80%D1%81%D0%BA%D0%B8%D0%B5%20%D1%82%D0%BE%D0%B2%D0%B0%D1%80%D1%8B","200","","","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","Канцелярские товары","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","category","Канцелярские товары",,,,"Канцелярские товары",,,"public_api_hierarchy","direct route GET for HTTP status/location/title/raw h1/canonical; hierarchy from public API; h1 falls back to hierarchy when absent"
"https://clover-spb.ru/catalog/%D0%9F%D1%80%D0%BE%D1%87%D0%B5%D0%B5","/catalog/%D0%9F%D1%80%D0%BE%D1%87%D0%B5%D0%B5","200","","","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","Прочее","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","category","Прочее",,,,"Прочее","","","public_api_hierarchy","direct route GET for HTTP status/location/title/raw h1/canonical; hierarchy from public API; h1 falls back to hierarchy when absent"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00002710","/product/%D0%9D%D0%A4-00002710","200","","","Мешок кондитерский прозрачный 55 см 100шт","Мешок кондитерский прозрачный 55 см 100шт","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Мешок кондитерский прозрачный 55 см 100шт","НФ-00002710","Мешок кондитерский ПРОЗРАЧНЫЙ 55 см (100шт)","НФ-00002710","Пакеты, упаковочные материалы","Прочее","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00000928","/product/%D0%9D%D0%A4-00000928","200","","","Ведро 3300мл прозрачное прямоугольное с крышкой ПП","Ведро 3300мл прозрачное прямоугольное с крышкой ПП","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Ведро 3300мл прозрачное прямоугольное с крышкой ПП","НФ-00000928","Ведро 3300мл прозрачное прямоугольное с крышкой ПП (10/70)","НФ-00000928","Одноразовая посуда","Ведра","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00002632","/product/%D0%9D%D0%A4-00002632","200","","","Резинки канцелярские 50мм 100гр","Резинки канцелярские 50мм 100гр","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Резинки канцелярские 50мм 100гр","НФ-00002632","Резинки канцелярские 50мм 100гр","НФ-00002632","Канцелярские товары","","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00002854","/product/%D0%9D%D0%A4-00002854","200","","","Салфетки косметические в коробке 2-сл. Tellus Премиум 100шт","Салфетки косметические в коробке 2-сл. Tellus Премиум 100шт","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Салфетки косметические в коробке 2-сл. Tellus Премиум 100шт","НФ-00002854","Салфетки для лица косметические в коробке 2-сл. Tellus Премиум F1 (100шт)","НФ-00002854","Бумажная продукция","Салфетки","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00002081","/product/%D0%9D%D0%A4-00002081","200","","","Бумага оберточная 305 мм х 305 мм ""Газета""","Бумага оберточная 305 мм х 305 мм ""Газета""","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Бумага оберточная 305 мм х 305 мм ""Газета""","НФ-00002081","Бумага оберточная 305 мм х 305 мм ""Газета"" (500)","НФ-00002081","Пакеты, упаковочные материалы","Прочее","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00003583","/product/%D0%9D%D0%A4-00003583","200","","","Емкость для соуса 700 мл красная","Емкость для соуса 700 мл красная","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Емкость для соуса 700 мл красная","НФ-00003583","Емкость для соуса 700 мл красная","НФ-00003583","Прочее","","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00000705","/product/%D0%9D%D0%A4-00000705","200","","","Емкость для соуса 700 мл желтая","Емкость для соуса 700 мл желтая","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Емкость для соуса 700 мл желтая","НФ-00000705","Емкость для соуса 700 мл желтая","НФ-00000705","Прочее","","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00003678","/product/%D0%9D%D0%A4-00003678","200","","","Освежитель воздуха Airwick зап. блок 250мл лимон и имбирь","Освежитель воздуха Airwick зап. блок 250мл лимон и имбирь","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Освежитель воздуха Airwick зап. блок 250мл лимон и имбирь","НФ-00003678","Освежитель воздуха Airwick зап. блок 250мл (6) лимон и имбирь","НФ-00003678","Химия, чистящие средства","Прочее","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00003677","/product/%D0%9D%D0%A4-00003677","200","","","Освежитель воздуха Airwick зап. блок 250мл лимон и женьшень","Освежитель воздуха Airwick зап. блок 250мл лимон и женьшень","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Освежитель воздуха Airwick зап. блок 250мл лимон и женьшень","НФ-00003677","Освежитель воздуха Airwick зап. блок 250мл (6) лимон и женьшень","НФ-00003677","Химия, чистящие средства","Прочее","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00003675","/product/%D0%9D%D0%A4-00003675","200","","","Освежитель воздуха Airwick зап. блок 250мл сочный манго","Освежитель воздуха Airwick зап. блок 250мл сочный манго","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Освежитель воздуха Airwick зап. блок 250мл сочный манго","НФ-00003675","Освежитель воздуха Airwick зап. блок 250мл (6) сочный манго","НФ-00003675","Химия, чистящие средства","Прочее","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00003676","/product/%D0%9D%D0%A4-00003676","200","","","Освежитель воздуха Airwick зап. блок 250мл яблочный пирог","Освежитель воздуха Airwick зап. блок 250мл яблочный пирог","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Освежитель воздуха Airwick зап. блок 250мл яблочный пирог","НФ-00003676","Освежитель воздуха Airwick зап. блок 250мл (6) яблочный пирог","НФ-00003676","Химия, чистящие средства","Прочее","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00003674","/product/%D0%9D%D0%A4-00003674","200","","","Освежитель воздуха Airwick зап. блок 250мл апельсин и грейпфрут","Освежитель воздуха Airwick зап. блок 250мл апельсин и грейпфрут","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Освежитель воздуха Airwick зап. блок 250мл апельсин и грейпфрут","НФ-00003674","Освежитель воздуха Airwick зап. блок 250мл (6) апельсин и грейпфрут","НФ-00003674","Химия, чистящие средства","Прочее","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00003456","/product/%D0%9D%D0%A4-00003456","200","","","Перчатки полиэтиленовые ПНД М 100шт","Перчатки полиэтиленовые ПНД М 100шт","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Перчатки полиэтиленовые ПНД М 100шт","НФ-00003456","Перчатки полиэтиленовые ПНД Optiline М (100шт)","НФ-00003456","Хозяйственные товары","Перчатки","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00003468","/product/%D0%9D%D0%A4-00003468","200","","","Перчатки Виниловые черные S 100шт","Перчатки Виниловые черные S 100шт","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Перчатки Виниловые черные S 100шт","НФ-00003468","Перчатки КОНТИНЕНТпак Виниловые ЧЕРНЫЕ S (100шт)","НФ-00003468","Хозяйственные товары","Перчатки","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00003643","/product/%D0%9D%D0%A4-00003643","200","","","Перчатки Виниловые черные XL 100шт","Перчатки Виниловые черные XL 100шт","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Перчатки Виниловые черные XL 100шт","НФ-00003643","Перчатки SAF&TY Виниловые ЧЕРНЫЕ XL (100шт)","НФ-00003643","Хозяйственные товары","Перчатки","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00003672","/product/%D0%9D%D0%A4-00003672","200","","","Перчатки Виниловые черные М 100шт","Перчатки Виниловые черные М 100шт","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Перчатки Виниловые черные М 100шт","НФ-00003672","Перчатки BEN FATTO Виниловые ЧЕРНЫЕ М (100шт)","НФ-00003672","Хозяйственные товары","Перчатки","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00003628","/product/%D0%9D%D0%A4-00003628","200","","","Перчатки Виниловые черные L 100шт","Перчатки Виниловые черные L 100шт","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Перчатки Виниловые черные L 100шт","НФ-00003628","Перчатки BEN FATTO Виниловые ЧЕРНЫЕ L (100шт)","НФ-00003628","Хозяйственные товары","Перчатки","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00003408","/product/%D0%9D%D0%A4-00003408","200","","","Перчатки Виниловые прозрачные L 100шт","Перчатки Виниловые прозрачные L 100шт","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Перчатки Виниловые прозрачные L 100шт","НФ-00003408","Перчатки АВИОРА Виниловые прозрачные L (100шт)","НФ-00003408","Хозяйственные товары","Перчатки","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00000609","/product/%D0%9D%D0%A4-00000609","200","","","Перчатки Виниловые прозрачные М 100шт","Перчатки Виниловые прозрачные М 100шт","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Перчатки Виниловые прозрачные М 100шт","НФ-00000609","Перчатки КОНТИНЕНТпак Виниловые прозрачные М (100шт)","НФ-00000609","Хозяйственные товары","Перчатки","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00003661","/product/%D0%9D%D0%A4-00003661","200","","","Перчатки Виниловые прозрачные S 100шт","Перчатки Виниловые прозрачные S 100шт","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Перчатки Виниловые прозрачные S 100шт","НФ-00003661","Перчатки SAF&TY Виниловые прозрачные S (100шт)","НФ-00003661","Хозяйственные товары","Перчатки","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00003404","/product/%D0%9D%D0%A4-00003404","200","","","Перчатки Виниловые прозрачные XL 100шт","Перчатки Виниловые прозрачные XL 100шт","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Перчатки Виниловые прозрачные XL 100шт","НФ-00003404","Перчатки Benovy Виниловые прозрачные XL (100шт)","НФ-00003404","Хозяйственные товары","Перчатки","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00003665","/product/%D0%9D%D0%A4-00003665","200","","","Перчатки FOXY Нитриловые черные XL 100шт","Перчатки FOXY Нитриловые черные XL 100шт","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Перчатки FOXY Нитриловые черные XL 100шт","НФ-00003665","Перчатки FOXY Нитриловые черные XL (100шт)","НФ-00003665","Хозяйственные товары","Перчатки","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00000745","/product/%D0%9D%D0%A4-00000745","200","","","Перчатки FOXY Нитриловые черные S 100шт","Перчатки FOXY Нитриловые черные S 100шт","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Перчатки FOXY Нитриловые черные S 100шт","НФ-00000745","Перчатки FOXY Нитриловые черные S (100шт)","НФ-00000745","Хозяйственные товары","Перчатки","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00000820","/product/%D0%9D%D0%A4-00000820","200","","","Перчатки FOXY Нитриловые черные L 100шт","Перчатки FOXY Нитриловые черные L 100шт","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Перчатки FOXY Нитриловые черные L 100шт","НФ-00000820","Перчатки FOXY Нитриловые черные L (100шт)","НФ-00000820","Хозяйственные товары","Перчатки","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00000738","/product/%D0%9D%D0%A4-00000738","200","","","Перчатки FOXY Нитриловые черные М 100шт","Перчатки FOXY Нитриловые черные М 100шт","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Перчатки FOXY Нитриловые черные М 100шт","НФ-00000738","Перчатки FOXY Нитриловые черные М (100шт)","НФ-00000738","Хозяйственные товары","Перчатки","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00001089","/product/%D0%9D%D0%A4-00001089","200","","","Салфетка для стекол Эксперт 35х40см HQ","Салфетка для стекол Эксперт 35х40см HQ","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Салфетка для стекол Эксперт 35х40см HQ","НФ-00001089","Салфетка для стекол Эксперт 35х40см HQ","НФ-00001089","Хозяйственные товары","Тряпки, мопы, полотенца","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00000174","/product/%D0%9D%D0%A4-00000174","200","","","Перчатки резиновые Bicolor S сине-желтые","Перчатки резиновые Bicolor S сине-желтые","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Перчатки резиновые Bicolor S сине-желтые","НФ-00000174","Перчатки резиновые Bicolor S сине-желтые (12)","НФ-00000174","Хозяйственные товары","Перчатки","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00003659","/product/%D0%9D%D0%A4-00003659","200","","","Перчатки KOMFI резиновые сверхпрочные красно-белые XL","Перчатки KOMFI резиновые сверхпрочные красно-белые XL","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Перчатки KOMFI резиновые сверхпрочные красно-белые XL","НФ-00003659","Перчатки KOMFI резиновые сверхпрочные красно-белые XL (12/144)","НФ-00003659","Хозяйственные товары","Перчатки","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00001371","/product/%D0%9D%D0%A4-00001371","200","","","Перчатки Laima резиновые особопрочные зеленые L","Перчатки Laima резиновые особопрочные зеленые L","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Перчатки Laima резиновые особопрочные зеленые L","НФ-00001371","Перчатки Laima резиновые особопрочные зеленые L (12/144)","НФ-00001371","Хозяйственные товары","Перчатки","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00001411","/product/%D0%9D%D0%A4-00001411","200","","","Перчатки Laima резиновые особопрочные зеленые М","Перчатки Laima резиновые особопрочные зеленые М","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Перчатки Laima резиновые особопрочные зеленые М","НФ-00001411","Перчатки Laima резиновые особопрочные зеленые М (12/144)","НФ-00001411","Хозяйственные товары","Перчатки","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00000068","/product/%D0%9D%D0%A4-00000068","200","","","ЮТ - средство для мытья пола 5 л","ЮТ - средство для мытья пола 5 л","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","ЮТ - средство для мытья пола 5 л","НФ-00000068","ЮТ - средство для мытья пола 5 л (3)","НФ-00000068","Химия, чистящие средства","Для полов","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00002375","/product/%D0%9D%D0%A4-00002375","200","","","Этикет - пистолет 26 мм х 16 мм двухстрочный","Этикет - пистолет 26 мм х 16 мм двухстрочный","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Этикет - пистолет 26 мм х 16 мм двухстрочный","НФ-00002375","Этикет - пистолет 26 мм х 16 мм двухстрочный МХ-2616","НФ-00002375","Канцелярские товары","","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00001410","/product/%D0%9D%D0%A4-00001410","200","","","Этикет - пистолет 21,5 мм х 12 мм однострочный","Этикет - пистолет 21,5 мм х 12 мм однострочный","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Этикет - пистолет 21,5 мм х 12 мм однострочный","НФ-00001410","Этикет - пистолет 21,5 мм х 12 мм однострочный","НФ-00001410","Канцелярские товары","","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00002997","/product/%D0%9D%D0%A4-00002997","200","","","Этикет - лента 26 мм х 16 мм оранжевая","Этикет - лента 26 мм х 16 мм оранжевая","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Этикет - лента 26 мм х 16 мм оранжевая","НФ-00002997","Этикет - лента 26 мм х 16 мм прямая ОРАНЖЕВАЯ (10шт)","НФ-00002997","Канцелярские товары","","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00003008","/product/%D0%9D%D0%A4-00003008","200","","","Этикет - лента 26 мм х 16 мм прямая зеленая","Этикет - лента 26 мм х 16 мм прямая зеленая","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Этикет - лента 26 мм х 16 мм прямая зеленая","НФ-00003008","Этикет - лента 26 мм х 16 мм прямая ЗЕЛЕНАЯ (10шт)","НФ-00003008","Канцелярские товары","","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00002209","/product/%D0%9D%D0%A4-00002209","200","","","Этикет - лента 26 мм х 16 мм белая","Этикет - лента 26 мм х 16 мм белая","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Этикет - лента 26 мм х 16 мм белая","НФ-00002209","Этикет - лента 26 мм х 16 мм TOVEL белая 700эт (10рул)","НФ-00002209","Канцелярские товары","","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00001930","/product/%D0%9D%D0%A4-00001930","200","","","Этикет - лента 21 мм х 12 мм белая с красной полосой","Этикет - лента 21 мм х 12 мм белая с красной полосой","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Этикет - лента 21 мм х 12 мм белая с красной полосой","НФ-00001930","Этикет - лента 21 мм х 12 мм белая с КРАСНОЙ полосой (10шт)","НФ-00001930","Канцелярские товары","","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
"https://clover-spb.ru/product/%D0%9D%D0%A4-00000871","/product/%D0%9D%D0%A4-00000871","200","","","Эконобель - ополаскиватель для ПММ 5 л","Эконобель - ополаскиватель для ПММ 5 л","Хозтовары, упаковка и химия для HoReCa | КЛЕВЕР","","product","Эконобель - ополаскиватель для ПММ 5 л","НФ-00000871","Эконобель - ополаскиватель для ПММ 5 л","НФ-00000871","Химия, чистящие средства","Для посудомоечных машин","","public_api","direct route GET for HTTP status/location/raw metadata/canonical; identity, hierarchy, title and h1 from public API"
